country,'vendor inco term','shipment mode','molecule/test type',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','weight (kilograms)','freight cost (usd)','line item insurance (usd)','sub classification'
Nigeria,'N/A - From RDC',Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,8.062929,9.425418,8.33804,0.796145,'Aurobindo Unit III India',0.709159,21.220017,15.690594,Adult
Haiti,'N/A - From RDC',Air,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,0.64355,0.789652,8.731905,1.634192,'Mylan (formerly Matrix) Nashik',9.045272,258.375684,1.314144,Adult
Rwanda,EXW,Ocean,Atazanavir/Ritonavir,Generic,300/100mg,Tablet,29.029029,46.561441,97.006205,14.862816,2.807459,'Mylan (formerly Matrix) Nashik',4.508056,19.601457,77.000016,Adult
Zambia,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,51.437263,13.449101,1.865283,0.167609,'Hetero Unit III Hyderabad IN',25.519214,29.850982,17.134466,Adult
Uganda,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,36.74528,9.263264,1.798401,0.167609,'Hetero Unit III Hyderabad IN',1.498797,21.628024,10.027969,Adult
'Cote d Ivoire','N/A - From RDC',Air,Indinavir,Crixivan,400mg,Capsule,179.179179,1.191939,6.131865,36.651705,1.131364,'MSD Elkton USA',0.240274,5.462581,31.149964,Adult
Zambia,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,161.28923,44.690932,1.976755,0.167609,'Hetero Unit III Hyderabad IN',7.23855,46.298832,74.39897,Adult
Nigeria,'N/A - From RDC','Air Charter','Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,153.616625,143.536809,6.665973,1.257071,'Aurobindo Unit III India',16.897338,23.33324,155.384228,Adult
Rwanda,CIP,Air,Lamivudine,Generic,150mg,Tablet,59.059059,7.256475,1.958168,1.924735,0.167609,'Hetero Unit III Hyderabad IN',0.323087,4.808073,2.962986,Adult
Namibia,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,64.514724,54.502776,6.026872,0.586633,'Cipla Goa India',11.234566,53.756597,43.261672,Adult
Rwanda,CIP,Air,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,33.385592,38.082219,8.137392,1.508485,'Mylan (formerly Matrix) Nashik',2.093651,73.673121,57.632932,Adult
Uganda,EXW,Air,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,330.712357,413.047303,8.910258,1.676095,'Mylan (formerly Matrix) Nashik',28.641611,506.986597,447.139758,Adult
Nigeria,'N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,75.285727,21.409803,2.028774,0.209512,'Aurobindo Unit III India',5.237043,23.33324,35.641453,Adult
'South Africa',DDP,Truck,Efavirenz,Generic,600mg,Tablet,29.029029,0.966132,1.97609,14.56556,2.723654,'Cipla Goa India',1.519792,23.33324,2.990229,Adult
'Cote d Ivoire',FCA,Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,45.159823,144.986793,22.9036,1.089462,'ABBVIE Ludwigshafen Germany',8.193815,158.816851,184.717011,Adult
Zambia,EXW,Air,Nevirapine,Generic,200mg,Tablet,59.059059,55.103404,12.915217,1.672067,0.167609,'Aurobindo Unit III India',4.085827,67.187452,10.251101,Adult
Vietnam,EXW,Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,19.514579,16.46676,6.019441,0.544731,'Mylan (formerly Matrix) Nashik',1.965349,11.222415,13.070089,Adult
'South Africa',DDP,Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,0.383872,1.314975,24.337862,2.30463,'Hetero Unit III Hyderabad IN',1.519792,23.33324,1.255766,Adult
Nigeria,'N/A - From RDC',Air,Stavudine,Generic,30mg,Capsule,59.059059,17.969413,2.901567,1.151868,0.125707,'Aurobindo Unit III India',0.861954,21.800437,4.391291,Adult
'South Africa',DDP,Truck,Zidovudine,Generic,300mg,Tablet,59.059059,0.022581,0.048708,14.364912,1.340876,'Aurobindo Unit III India',1.519792,23.33324,0.038918,Adult
Cameroon,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,112.901977,100.907421,6.376148,0.586633,'Aurobindo Unit III India',21.937263,427.90679,96.380072,Adult
Ethiopia,EXW,Air,Didanosine,Generic,400mg,'Delayed-release capsules',29.029029,3.587108,7.476491,14.862816,2.807459,'Aurobindo Unit III India',0.20295,7.085112,9.524625,Adult
'South Africa',DDP,Air,'Tenofovir Disoproxil Fumarate',Viread,300mg,Tablet,29.029029,0.240323,0.64491,19.016973,3.561701,'Aspen-OSD Port Elizabeth SA',1.519792,23.33324,0.79653,Adult
Tanzania,'N/A - From RDC',Truck,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC',29.029029,65.058274,134.999048,14.803365,2.765556,'Mylan (formerly Matrix) Nashik',5.31869,3.612674,171.993296,Adult
Nigeria,'N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,9.675838,2.459681,1.813264,0.167609,'Aurobindo Unit III India',0.332418,23.33324,4.094214,Adult
Mozambique,'N/A - From RDC',Truck,Lopinavir/Ritonavir,Generic,200/50mg,Tablet,119.119119,23.353301,47.950481,14.647305,0.670438,'Aurobindo Unit III India',8.210144,17.924689,38.060879,Adult
Nigeria,'N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,4.366143,4.299503,7.022681,0.670438,'Mylan (formerly Matrix) Nashik',6.517728,64.274202,6.507153,Adult
Vietnam,EXW,Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,11.127455,9.517656,6.101186,0.586633,'Hetero Unit III Hyderabad IN',2.024835,28.182327,9.090036,Adult
Uganda,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,6.772602,6.181462,6.509913,0.628536,'Hetero Unit III Hyderabad IN',0.320754,41.395714,10.29002,Adult
'South Africa',DDP,Truck,'Tenofovir Disoproxil Fumarate',Viread,300mg,Tablet,29.029029,1.288714,3.594256,19.871585,3.729311,'Aspen-OSD Port Elizabeth SA',1.519792,23.33324,5.439492,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,241.934651,194.556765,5.737047,0.544731,'Aurobindo Unit III India',60.456941,371.387123,154.430728,Adult
Mozambique,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,20.498453,6.854699,2.385482,0.460926,'Strides Bangalore India.',11.093434,35.270787,5.44079,Adult
Nigeria,'N/A - From RDC',Air,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,2.008071,1.570063,5.573556,0.502828,'Cipla Goa India',1.122057,17.880912,1.939433,Adult
'South Africa',DDP,Truck,Efavirenz,Generic,600mg,Tablet,29.029029,1.46936,2.116282,10.262775,1.927509,'Aurobindo Unit III India',1.519792,23.33324,1.923865,Adult
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',29.029029,70.966358,14.78497,1.486282,0.293317,'Cipla Goa India',8.387434,42.633025,18.265693,Adult
Nigeria,'N/A - From RDC','Air Charter','Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC',29.029029,83.869625,174.032539,14.803365,2.765556,'Mylan (formerly Matrix) Nashik',6.649529,33.610453,289.717504,Adult
Uganda,'N/A - From RDC',Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,186.684473,218.189011,8.33804,0.796145,'Mylan (formerly Matrix) Nashik',18.07888,287.224327,363.226541,Adult
Rwanda,EXW,Air,Didanosine,Generic,250mg,'Delayed-release capsules',29.029029,1.21452,1.646844,9.660831,1.801802,'Aurobindo Unit III India',0.229777,20.388849,2.097701,Adult
Ethiopia,EXW,Air,Didanosine,Generic,400mg,'Delayed-release capsules',29.029029,0.804841,1.68011,14.862816,2.807459,'Aurobindo Unit III India',0.045489,1.780064,2.796934,Adult
Nigeria,'N/A - From RDC','Air Charter',Nevirapine,Generic,200mg,Tablet,59.059059,4.837112,1.461696,2.155108,0.209512,'Aurobindo Unit III India',0.975093,32.248096,2.211861,Adult
Cameroon,EXW,Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,0.093549,0.065324,4.897298,0.460926,'Cipla Goa India',0.026827,3.681205,0.062269,Adult
Nigeria,'N/A - From RDC',Air,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,1.066132,2.919612,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',0.072316,22.243416,4.418533,Adult
'South Africa',DDP,Truck,Zidovudine,Generic,300mg,Tablet,59.059059,1.611296,3.321578,14.691894,1.382778,'Aurobindo Unit III India',1.519792,10.820209,5.026957,Adult
'South Africa',DDP,Truck,Didanosine,Generic,250mg,'Delayed-release capsules',29.029029,0.025807,0.040761,10.604619,2.011314,'Aurobindo Unit III India',1.519792,23.33324,0.038918,Adult
Zambia,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,62.787299,14.781533,1.679498,0.167609,'Hetero Unit III Hyderabad IN',2.871626,56.25642,14.118291,Adult
Zambia,'N/A - From RDC',Truck,Zidovudine,Generic,300mg,Tablet,59.059059,8.516157,4.879964,4.087274,0.377121,'Aurobindo Unit III India',0.36391,1.384659,3.873676,Adult
Zambia,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,80.643809,28.561874,2.526679,0.251414,'Hetero Unit III Hyderabad IN',3.23437,10.143777,43.225348,Adult
'Cote d Ivoire','N/A - From RDC',Air,Abacavir,Generic,300mg,Tablet,59.059059,9.998419,11.833352,8.44208,0.796145,'Aurobindo Unit III India',3.318349,37.777688,11.301898,Adult
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,112.392298,91.085752,5.781636,0.544731,'Mylan (formerly Matrix) Nashik',7.929047,90.470769,98.603609,Adult
Zimbabwe,'N/A - From RDC',Truck,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,96.256762,105.482966,7.817841,1.466583,'Hetero Unit III Hyderabad IN',9.133917,15.635635,100.750606,Adult
'South Africa',DDP,Air,Lamivudine,Generic,150mg,Tablet,59.059059,537.635605,143.929731,1.909872,0.167609,'Strides Bangalore India.',19.240594,87.292063,239.604901,Adult
Mozambique,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,52.430814,38.231917,5.201986,0.502828,'Hetero Unit III Hyderabad IN',1.519792,23.33324,36.517116,Adult
'South Africa',DDP,Truck,Lamivudine,Generic,150mg,Tablet,59.059059,0.220968,0.211985,6.792307,0.628536,'Aurobindo Unit III India',1.519792,23.33324,0.168646,Adult
Mozambique,'N/A - From RDC',Truck,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,0.966132,0.357863,2.63815,0.502828,'Hetero Unit III Hyderabad IN',0.603018,2.442513,0.325617,Adult
Nigeria,'N/A - From RDC','Air Charter',Nevirapine,Generic,200mg,Tablet,59.059059,0.037097,0.012097,2.229422,0.209512,'Aurobindo Unit III India',0.024494,25.303014,0.018162,Adult
Rwanda,'N/A - From RDC',Truck,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,474.837016,474.837863,7.134152,1.340876,'Mylan (formerly Matrix) Nashik',39.073708,23.33324,431.536083,Adult
'South Africa',DDP,Ocean,Efavirenz,Generic,600mg,Tablet,29.029029,0.191936,0.090928,3.351565,0.628536,'Aurobindo Unit III India',0.011664,67.384999,0.151782,Adult
Mozambique,'N/A - From RDC',Truck,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,742.002394,833.207322,8.011058,1.508485,'Mylan (formerly Matrix) Nashik',65.683487,183.356675,661.365983,Adult
Uganda,'N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,34.685596,30.893245,6.353854,0.586633,'Hetero Unit III Hyderabad IN',15.264407,194.619138,51.429342,Adult
Haiti,CIP,Air,Indinavir,Crixivan,400mg,Capsule,179.179179,0.043549,0.235215,37.157041,1.173266,'MSD Haarlem NL',0.008165,0.998611,0.391778,Adult
Zambia,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,137.095604,117.96054,6.138343,0.586633,'Aurobindo Unit VII IN',9.676283,34.445868,150.284623,Adult
Nigeria,'N/A - From RDC','Air Charter',Efavirenz,Generic,600mg,Tablet,29.029029,19.740386,9.768161,3.529919,0.670438,'Aurobindo Unit III India',1.262022,33.610453,16.261397,Adult
Vietnam,FCA,Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,11.338746,71.845785,45.197824,2.137021,'ABBVIE Ludwigshafen Germany',2.006172,18.378336,68.622186,Adult
'Cote d Ivoire','N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,0.132258,0.050759,2.705033,0.502828,'Hetero Unit III Hyderabad IN',7.28054,59.137114,0.054486,Adult
Uganda,'N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,8.062929,4.855519,4.295354,0.796145,'Aurobindo Unit III India',1.057906,31.223282,7.34779,Adult
'South Africa',DDP,Ocean,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,94.229336,69.004427,5.22428,0.963754,'Cipla Goa India',4.673682,22.919123,114.874086,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,99.30032,85.440901,6.138343,0.586633,'Aurobindo Unit III India',7.723764,63.852904,108.85471,Adult
Vietnam,EXW,Air,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,25.082339,24.822621,7.059838,1.340876,'Hetero Unit III Hyderabad IN',1.519792,23.33324,22.558391,Adult
'Cote d Ivoire','N/A - From RDC',Air,Abacavir/Lamivudine,Generic,600/300mg,'Tablet - FDC',29.029029,4.208078,9.866447,16.720668,3.142678,'Mylan (formerly Matrix) Nashik',1.393823,30.234925,16.424854,Adult
Malawi,EXW,Ocean,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,306.450989,366.784866,8.538688,1.59229,'Mylan (formerly Matrix) Nashik',25.034,126.686275,350.32899,Adult
Rwanda,'N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,64.514724,16.397876,1.813264,0.167609,'Aurobindo Unit III India',4.398417,107.125764,17.751971,Adult
Nigeria,'N/A - From RDC','Air Charter','Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,290.321904,318.145674,7.817841,1.466583,'Hetero Unit III Hyderabad IN',30.746926,71.672965,303.872119,Adult
'South Africa',DDP,Truck,Efavirenz,Generic,600mg,Tablet,29.029029,2.204846,3.695549,11.949704,2.262728,'Cipla Goa India',1.519792,23.33324,3.529897,Adult
Uganda,'N/A - From RDC',Air,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,0.320969,0.196573,4.347374,0.419024,'Cipla Goa India',0.024494,3.449997,0.326914,Adult
Zambia,'N/A - From RDC',Truck,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC',29.029029,403.169042,544.279507,9.631105,1.801802,'Mylan (formerly Matrix) Nashik',32.870903,60.933025,589.203522,Adult
'Cote d Ivoire','N/A - From RDC',Truck,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,24.38395,51.362008,15.026307,0.71234,'ABBVIE Ludwigshafen Germany',8.795667,96.234677,49.057916,Adult
Haiti,'N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,13.740367,3.335288,1.731518,0.167609,'Strides Bangalore India.',2.05866,63.774189,5.552356,Adult
'Congo DRC','N/A - From RDC',Air,Zidovudine,Generic,300mg,Tablet,59.059059,17.604895,11.994415,4.860141,0.460926,'Aurobindo Unit III India',0.760479,28.454688,11.456274,Adult
'Cote d Ivoire','N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,161.28923,109.543187,4.845278,0.460926,'Hetero Unit III Hyderabad IN',10.328289,117.037643,86.951445,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,22.579105,18.158631,5.737047,0.544731,'Cipla Goa India',2.31293,14.031471,14.414071,Adult
'South Africa',DDP,Truck,Didanosine,Generic,400mg,'Delayed-release capsules',29.029029,0.012903,0.023093,11.34776,2.137021,'Aurobindo Unit III India',1.519792,23.33324,0.018162,Adult
Vietnam,EXW,Air,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,23.385559,27.991477,8.538688,1.59229,'Mylan (formerly Matrix) Nashik',1.912862,8.639043,26.73563,Adult
Mozambique,'N/A - From RDC',Truck,Lamivudine,Generic,150mg,Tablet,59.059059,5.412921,1.31415,1.731518,0.167609,'Hetero Unit III Hyderabad IN',0.211115,1.086682,1.674788,Adult
Ghana,EXW,Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,46.535634,39.750501,6.093755,0.586633,'Aurobindo Unit III India',4.212962,63.025015,31.552428,Adult
Tanzania,'N/A - From RDC',Truck,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,33.742044,20.632807,4.362237,0.838047,'Aurobindo Unit III India',7.805411,20.747106,19.706971,Adult
Zimbabwe,'N/A - From RDC',Truck,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',29.029029,0.864519,0.180444,1.486282,0.293317,'Cipla Goa India',0.166792,7.244026,0.223132,Adult
'Cote d Ivoire','N/A - From RDC',Truck,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC',29.029029,13.933916,21.832293,11.176838,2.095118,'Mylan (formerly Matrix) Nashik',1.141885,16.808593,23.633835,Adult
Vietnam,FCA,Air,Ritonavir,Norvir,100mg,Tablet,29.029029,0.64355,1.563175,17.285455,3.268385,'ABBVIE Ludwigshafen Germany',1.519792,23.33324,1.420521,Adult
Tanzania,'N/A - From RDC',Air,Abacavir,Generic,300mg,Tablet,59.059059,37.672702,67.264242,12.737433,1.215169,'Mylan (formerly Matrix) Nashik',2.733993,32.137722,111.977261,Adult
Zambia,'N/A - From RDC',Truck,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC',29.029029,127.074603,171.552615,9.631105,1.801802,'Mylan (formerly Matrix) Nashik',10.902148,23.33324,185.712025,Adult
'Cote d Ivoire','N/A - From RDC',Air,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,5.030661,13.760103,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',0.320754,6.727614,22.907359,Adult
Zambia,'N/A - From RDC',Truck,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,213.184559,146.343188,4.897298,0.921852,'Mylan (formerly Matrix) Nashik',14.650891,88.504171,158.422456,Adult
Rwanda,'N/A - From RDC',Truck,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,8.30164,8.303239,7.134152,1.340876,'Aurobindo Unit VII IN',14.088696,58.591529,6.590179,Adult
Vietnam,EXW,Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,3.546786,4.213716,8.471805,0.796145,'Aurobindo Unit III India',0.386072,9.566948,6.377425,Adult
Uganda,'N/A - From RDC',Air,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,2.585492,1.918767,5.291163,0.502828,'Strides Bangalore India.',0.139966,5.765116,2.903311,Adult
Zambia,'N/A - From RDC',Truck,Zidovudine,Generic,300mg,Tablet,59.059059,8.241962,6.028104,5.216848,0.502828,'Hetero Unit III Hyderabad IN',0.745316,3.069851,7.679894,Adult
Uganda,'N/A - From RDC',Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,6.733893,7.872109,8.33804,0.796145,'Aurobindo Unit III India',0.661337,9.557005,10.029267,Adult
Nigeria,'N/A - From RDC',Air,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,27.525895,75.270409,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',1.727408,51.69523,113.914099,Adult
Zambia,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,217.995865,98.098707,3.210368,0.586633,'Aurobindo Unit III India',20.160867,74.068526,124.981189,Adult
Haiti,FCA,Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,3.006461,6.05374,14.35748,0.670438,'ABBVIE Ludwigshafen Germany',0.540034,11.122019,5.781974,Adult
Haiti,EXW,Air,Efavirenz,Generic,600mg,Tablet,29.029029,45.288856,15.049621,2.370619,0.460926,'Strides Bangalore India.',2.066824,40.240778,14.373855,Adult
'South Africa',DDP,Ocean,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,40.321098,35.114304,6.212657,0.586633,'Aurobindo Unit III India',2.653513,10.609232,58.455407,Adult
'Congo DRC','N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,0.035484,0.009004,1.731518,0.167609,'Hetero Unit III Hyderabad IN',0.001166,1.80102,0.010378,Adult
'Cote d Ivoire','N/A - From RDC',Truck,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,10.482292,5.132737,3.492762,0.670438,'Hetero Unit III Hyderabad IN',0.789639,13.393258,5.556247,Adult
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,19.035545,21.178804,7.936744,0.754243,'Aurobindo Unit III India',1.339003,9.532977,26.164827,Adult
Zambia,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,58.969545,33.355507,4.035255,0.377121,'Cipla Goa India',17.913254,57.330086,55.527448,Adult
Haiti,'N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,30.575905,27.233058,6.353854,0.586633,'Mylan (formerly Matrix) Nashik',11.698785,333.740143,34.695736,Adult
Mozambique,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,3.385495,0.79738,1.679498,0.167609,'Hetero Unit III Hyderabad IN',6.030181,29.021194,0.633072,Adult
Tanzania,'N/A - From RDC',Air,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,3.946787,3.508312,6.338991,1.173266,'Cipla Goa India',0.207616,6.399393,5.840352,Adult
Zambia,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,160.827938,69.022571,3.06174,0.586633,'Strides Bangalore India.',7.004108,18.803431,74.719398,Adult
Zambia,'N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,71.184101,92.096368,9.229809,1.717997,'Aurobindo Unit III India',4.433408,47.349159,113.777885,Adult
Burundi,'N/A - From RDC',Air,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,4.130658,2.612797,4.510865,0.838047,'Aurobindo Unit III India',0.279931,5.639966,2.495965,Adult
Cameroon,EXW,Air,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,133.016558,145.48839,7.802979,1.466583,'Hetero Unit III Hyderabad IN',13.547496,352.831057,138.960672,Adult
Rwanda,'N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,16.982313,4.316741,1.813264,0.167609,'Aurobindo Unit III India',0.63451,17.35977,6.533099,Adult
Uganda,'N/A - From RDC',Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,0.133871,0.266734,14.045361,0.670438,'ABBVIE Ludwigshafen Germany',10.513743,3.08014,0.254267,Adult
Zimbabwe,'N/A - From RDC',Air,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,96.772893,57.76219,4.258197,0.419024,'Cipla Goa India',8.477245,45.720863,96.158237,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,42.821106,50.851897,8.471805,0.796145,'Aurobindo Unit III India',3.488641,25.70339,76.958503,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,73.074429,61.733932,6.026872,0.586633,'Mylan (formerly Matrix) Nashik',23.711326,171.133543,49.002133,Adult
Zimbabwe,'N/A - From RDC',Air,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,60.063097,46.299806,5.499242,0.502828,'Cipla Goa India',9.104757,155.519382,57.199641,Adult
Zimbabwe,'N/A - From RDC',Truck,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,131.593973,131.595374,7.134152,1.340876,'Aurobindo Unit VII IN',25.273108,81.336029,119.594886,Adult
Zimbabwe,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,24.385563,21.796003,6.376148,0.586633,'Aurobindo Unit III India',27.616364,32.470155,23.594917,Adult
'South Africa',DDP,Truck,Darunavir,Prezista,600mg,Tablet,59.059059,0.027419,0.153209,37.647513,3.519799,'Janssen-Cilag Latina IT',1.519792,23.33324,0.121944,Adult
Nigeria,'N/A - From RDC','Air Charter','Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,137.081087,137.082479,7.134152,1.340876,'Aurobindo Unit VII IN',45.254352,225.475669,108.810602,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,8.062929,9.425418,8.33804,0.796145,'Aurobindo Unit III India',0.768644,21.220017,15.690594,Adult
'South Africa',DDP,Truck,Abacavir,Generic,300mg,Tablet,59.059059,0.137097,1.099686,56.560447,5.321601,'Aurobindo Unit III India',1.519792,23.33324,1.050796,Adult
