country,'vendor inco term','shipment mode','molecule/test type',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','weight (kilograms)','freight cost (usd)','line item insurance (usd)','sub classification'
Nigeria,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,5.120984,47.490668,66.139532,3.729311,'Alere Medical Co. Ltd.',1.502297,55.246279,37.696343,'HIV test'
Vietnam,EXW,Air,Abacavir,Generic,300mg,Tablet,59.059059,0.624196,0.941971,10.738385,1.005657,'Aurobindo Unit III India',11.908733,60.041957,1.199983,Adult
Mozambique,'N/A - From RDC',Truck,Lamivudine,Generic,150mg,Tablet,59.059059,6.530666,1.585436,1.731518,0.167609,'Aurobindo Unit III India',0.227444,12.066392,2.019864,Adult
Rwanda,'N/A - From RDC',Air,Abacavir,Generic,300mg,Tablet,59.059059,11.045197,15.131804,9.772302,0.921852,'Aurobindo Unit III India',1.026414,47.785337,16.380746,Adult
Rwanda,'N/A - From RDC',Truck,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,8.30164,8.303239,7.134152,1.340876,'Aurobindo Unit VII IN',14.088696,58.591529,6.590179,Adult
'Cote d Ivoire','N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,8.480673,2.65071,2.229422,0.209512,'Hetero Unit III Hyderabad IN',0.342916,18.754131,4.011188,Adult
'Cote d Ivoire','N/A - From RDC',Air,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,7.19841,1.440002,1.42683,0.041902,'Aurobindo Unit III India',1.930358,4.17994,2.179429,Pediatric
Ethiopia,'N/A - From RDC',Air,'Tenofovir Disoproxil Fumarate',Viread,300mg,Tablet,29.029029,1.908071,3.381726,12.633394,2.388435,'Gilead(Nycomed) Oranienburg DE',0.057153,2.206092,4.177239,Adult
Zambia,'N/A - From RDC',Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,19.740386,84.520298,30.543087,1.42468,'ABBVIE (Abbott) Logis. UK',3.104902,33.611834,104.418015,Adult
Uganda,'N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,2.601621,0.631826,1.731518,0.167609,'Macleods Daman Plant INDIA',1.657425,14.920813,0.683666,Adult
Botswana,EXW,Air,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC',29.029029,51.792103,56.271623,7.750959,1.466583,'Hetero Jadcherla unit 5 IN',4.652687,68.166073,51.140049,Adult
'South Africa',DDP,Truck,Raltegravir,Isentress,400mg,Tablet,59.059059,0.008065,0.061658,45.450492,4.274041,'MSD Haarlem NL',1.519792,23.33324,0.049297,Adult
'Cote d Ivoire','N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,0.796777,1.351439,12.076038,2.262728,'Aurobindo Unit III India',1.060239,9.677978,31.149964,Adult
'South Sudan','N/A - From RDC',Air,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,2.332266,1.142626,3.492762,0.670438,'Aurobindo Unit VII IN',0.690497,21.295349,0.906798,Adult
Burundi,'N/A - From RDC',Air,Abacavir,Generic,300mg,Tablet,59.059059,0.562905,0.773271,9.772302,0.921852,'Mylan (formerly Matrix) Nashik',0.04199,4.101467,0.836745,Adult
Zimbabwe,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,10.308098,4.660841,3.225231,0.586633,'Hetero Unit III Hyderabad IN',0.628678,5.900278,7.759028,Adult
Tanzania,EXW,Air,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,16.127471,33.602205,14.862816,3.352189,'Standard Diagnostics Korea',3.889875,97.907164,41.512939,'HIV test'
Guyana,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.683873,6.426422,66.882673,3.771213,'Inverness Japan',0.151629,6.418175,9.725703,'HIV test'
'South Africa',DDP,Truck,Efavirenz,Generic,600mg,Tablet,29.029029,4.030658,6.32937,11.199132,2.095118,'Hetero Unit III Hyderabad IN',1.519792,23.33324,6.045322,Adult
Uganda,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,0.85968,0.231472,1.917303,0.167609,'Strides Bangalore India.',0.034991,7.00581,0.294482,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,134.353659,115.601329,6.138343,0.586633,'Hetero Unit III Hyderabad IN',70.89137,106.801617,110.415337,Adult
Nigeria,'N/A - From RDC','Air Charter',Nevirapine,Generic,200mg,Tablet,59.059059,153.224688,36.071967,1.679498,0.167609,'Cipla Goa India',14.796688,142.693045,34.453145,Adult
Vietnam,FCA,Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,3.224204,27.621012,61.086175,2.849361,'ABBVIE Ludwigshafen Germany',0.598353,20.250338,34.123636,Adult
Nigeria,'N/A - From RDC',Air,Efavirenz,Generic,200mg,Capsule,89.089089,4.108078,3.536041,6.138343,0.377121,'Aurobindo Unit III India',0.43156,53.36858,3.828271,Pediatric
Vietnam,EXW,Air,Efavirenz,Generic,600mg,Tablet,29.029029,34.104949,14.566321,3.046877,0.586633,'Strides Bangalore India.',1.51746,19.553572,18.557581,Adult
Mozambique,EXW,Air,'Chase Buffer Determine 100 Tests 2.5ml x 1 Vial',Determine,300mg,'Test kit - Ancillary',0.0,0.367743,0.192373,3.715704,20.951184,'Alere Medical Co. Ltd.',1.519792,23.33324,0.153079,'HIV test - Ancillary'
Ghana,'N/A - From RDC',Truck,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,1.706457,0.001779,0.007431,0.0,'ABBVIE (Abbott) Logis. UK',1.519792,23.33324,0.002595,Pediatric
'South Africa',DDP,Ocean,Efavirenz,Generic,600mg,Tablet,29.029029,174.400563,82.295894,3.366428,0.628536,'Aurobindo Unit III India',10.824,52.928121,137.000483,Adult
'Congo DRC','N/A - From RDC',Air,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,89.192223,90.680254,7.253054,1.382778,'Mylan (formerly Matrix) Nashik',7.286372,211.290151,71.978247,Adult
Nigeria,'N/A - From RDC','Air Charter','Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,13.427463,8.924725,4.741238,0.87995,'Aurobindo Unit III India',10.322457,102.812008,9.660839,Adult
Ethiopia,EXW,Air,'HIV 1/2 Colloidal Gold Diagnostic Kit Antibody','Colloidal Gold',300mg,'Test kit',0.0,5.595179,13.40896,17.092239,96.375445,'KHB Test Kit Facility Shanghai China',2.926446,78.725555,20.293341,'HIV test'
Mozambique,CIP,Air,Abacavir/Lamivudine/Zidovudine,Trizivir,300/150/300mg,'Tablet - FDC',59.059059,2.701622,15.12401,39.914093,3.771213,'GSK Ware (UK)',0.290428,23.33324,22.889197,Adult
Zambia,EXW,Air,Abacavir/Lamivudine,Generic,60/30mg,'Chewable/dispersible tablet - FDC',59.059059,64.514724,40.322646,4.458845,0.419024,'Cipla Patalganga India',4.120818,69.695181,38.513629,Pediatric
Vietnam,EXW,Air,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,10.991971,11.451631,7.431408,1.382778,'Hetero Unit III Hyderabad IN',2.96377,18.949607,10.406775,Adult
Zimbabwe,EXW,Air,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,6.117762,19.64571,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',3.833889,91.538877,15.594595,Pediatric
'South Africa',DDP,Ocean,Efavirenz,Generic,50mg,Capsule,29.029029,161.28923,39.482591,1.746381,0.335219,'Aurobindo Unit III India',6.571381,61.51852,65.727955,Pediatric
'South Africa',DDP,Ocean,Lamivudine,Generic,150mg,Tablet,59.059059,299.925161,77.168535,1.835558,0.167609,'Strides Bangalore India.',10.519575,47.218416,128.464384,Adult
Zambia,'N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,94.643854,33.520215,2.526679,0.251414,'Aurobindo Unit III India',6.48157,52.630316,41.411751,Adult
Uganda,'N/A - From RDC',Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,19.388772,40.840933,15.026307,0.71234,'ABBVIE Ludwigshafen Germany',22.345496,366.030462,39.00919,Adult
Tanzania,'N/A - From RDC',Truck,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,27.687186,58.319439,15.026307,0.71234,'ABBVIE Ludwigshafen Germany',4.137148,20.891762,55.702581,Adult
Vietnam,EXW,Air,Lamivudine,Generic,150mg,Tablet,59.059059,9.675838,2.419359,1.783538,0.167609,'Aurobindo Unit III India',2.116979,34.28502,3.660922,Adult
Rwanda,CIP,Air,Nevirapine,Generic,200mg,Tablet,59.059059,101.080971,27.797666,1.961892,0.167609,'Hetero Unit III Hyderabad IN',4.275947,51.406021,46.275252,Adult
Haiti,EXW,Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,1.39194,0.283065,1.449125,0.041902,'Cipla Goa India',1.519792,23.33324,0.224429,Pediatric
Zimbabwe,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,0.40484,0.150726,2.645581,0.502828,'Emcure Plot No.P-2 I.T-B.T. Park Phase II MIDC Hinjwadi Pune India',6.711347,34.783238,0.163457,Adult
Burundi,'N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,12.966171,9.45566,5.201986,0.502828,'Hetero Unit III Hyderabad IN',1.0824,14.923713,9.031659,Adult
'South Africa',DDP,Ocean,Lamivudine,Generic,150mg,Tablet,59.059059,197.971606,50.936777,1.835558,0.167609,'Strides Bangalore India.',1.519792,23.33324,84.796664,Adult
Zimbabwe,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,83.46156,19.64859,1.679498,0.167609,'Strides Bangalore India.',6.910798,47.539387,15.595892,Adult
'Congo DRC','N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,0.029032,0.013152,3.06174,0.586633,'Strides Bangalore India.',1.519792,23.33324,0.01427,Adult
'South Africa',DDP,Truck,Efavirenz,Generic,600mg,Tablet,29.029029,0.169355,0.277752,11.592997,2.178923,'Aurobindo Unit III India',1.519792,23.33324,0.220537,Adult
'Congo DRC','N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,1.22581,0.288955,1.679498,0.167609,'Aurobindo Unit III India',6.328774,70.769572,0.276321,Adult
Guyana,EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,0.03871,0.121808,21.551083,6.075843,'Chembio Diagnostics Sys. Inc.',0.008165,0.446224,0.116755,'HIV test'
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,9.353256,11.108889,8.471805,0.796145,'Aurobindo Unit III India',0.762812,25.70339,16.81274,Adult
Nigeria,'N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,78.805093,35.627141,3.225231,0.586633,'Aurobindo Unit III India',19.14845,69.960327,59.309017,Adult
'South Africa',DDP,Truck,Abacavir,Generic,20mg/ml,'Oral solution',239.239239,0.01129,0.023805,13.161024,0.293317,'Aurobindo Unit III India',1.519792,23.33324,0.019459,Pediatric
'South Africa',DDP,Truck,Lamivudine,Generic,150mg,Tablet,59.059059,0.306453,0.211998,4.912161,0.460926,'Aurobindo Unit III India',1.519792,23.33324,0.168646,Adult
'South Africa',DDP,Truck,Didanosine,Generic,250mg,'Delayed-release capsules',29.029029,0.008065,0.011106,8.189412,1.550388,'Aurobindo Unit III India',1.519792,23.33324,0.009081,Adult
'Congo DRC','N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,2.088716,1.582986,5.402634,0.502828,'Mylan (formerly Matrix) Nashik',0.130634,33.443321,1.51133,Adult
'South Africa',DDP,Truck,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.046774,0.181452,26.753069,0.502828,'ABBVIE (Abbott) Logis. UK',1.519792,23.33324,0.275023,Pediatric
Nigeria,EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,7.817767,23.621006,21.551083,6.075843,'Chembio Diagnostics Sys. Inc.',2.080821,28.474056,25.570673,'HIV test'
Zambia,'N/A - From RDC',Truck,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,0.683873,0.507687,5.283731,1.005657,'Mylan (formerly Matrix) Nashik',39.550757,55.375468,0.550046,Adult
'South Sudan',EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.287098,0.962367,23.780506,6.704379,'Trinity Biotech Plc',0.073482,7.410122,1.041715,'HIV test'
'Congo DRC','N/A - From RDC',Air,Zidovudine,Generic,300mg,Tablet,59.059059,10.271001,7.233621,5.023632,0.460926,'Aurobindo Unit III India',4.242122,88.498198,7.830378,Adult
Uganda,EXW,Air,Efavirenz,Generic,600mg,Tablet,29.029029,179.592515,59.677536,2.370619,0.460926,'Strides Bangalore India.',8.109836,106.027655,56.99986,Adult
Ethiopia,EXW,Air,'Tenofovir Disoproxil Fumarate',Viread,300mg,Tablet,29.029029,23.90169,42.328697,12.633394,2.388435,'Aspen-OSD Port Elizabeth SA',1.438146,17.735082,52.29333,Adult
Ethiopia,'N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,7.191959,2.173055,2.155108,0.209512,'Hetero Unit III Hyderabad IN',0.291595,4.714167,3.618112,Adult
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,52.024361,50.671049,6.948367,0.670438,'Aurobindo Unit III India',6.518894,78.569127,76.684777,Adult
Tanzania,'N/A - From RDC',Truck,Abacavir/Lamivudine,Generic,60/30mg,'Chewable/dispersible tablet - FDC',59.059059,40.321098,26.461736,4.681787,0.419024,'Cipla Patalganga India',2.643016,8.119282,25.274893,Pediatric
'South Africa',DDP,Truck,Abacavir,Ziagen,300mg,'Tablet - blister',59.059059,0.062903,0.270066,29.866829,2.807459,'GSK Ware (UK)',1.519792,23.33324,0.450156,Adult
Uganda,EXW,Air,Darunavir,Prezista,300mg,Tablet,119.119119,0.162904,1.542341,66.882673,3.142678,'Aspen-OSD Port Elizabeth SA',0.017496,2.915045,2.333806,Adult
Nigeria,'N/A - From RDC',Air,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,0.079033,0.058804,5.201986,0.502828,'Strides Bangalore India.',0.040823,5.409103,0.089512,Adult
Zimbabwe,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,89.998677,23.531288,1.865283,0.167609,'Mylan (formerly Matrix) Nashik',6.529392,38.508633,29.980126,Adult
Nigeria,'N/A - From RDC','Air Charter',Abacavir/Lamivudine,Generic,60/30mg,'Tablet - FDC',29.029029,9.675838,4.032265,2.972563,0.544731,'Mylan (formerly Matrix) Nashik',0.33825,69.822713,3.851622,Pediatric
Tanzania,'N/A - From RDC',Truck,Efavirenz,Generic,200mg,Tablet,89.089089,9.296804,7.07066,5.424928,0.335219,'Strides Bangalore India.',0.408233,7.820579,7.653948,Pediatric
Zimbabwe,'N/A - From RDC',Air,Didanosine,Generic,125mg,'Delayed-release capsules',29.029029,0.198388,0.177084,6.316697,1.173266,'Aurobindo Unit III India',0.009331,3.243473,0.294482,Pediatric
Guyana,'N/A - From RDC',Air,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,5.485502,3.355136,4.362237,0.838047,'Aurobindo Unit III India',0.457221,15.612677,3.20428,Adult
Zambia,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,80.643809,79.385209,7.022681,0.670438,'Aurobindo Unit III India',5.347849,10.143777,120.14104,Adult
Tanzania,'N/A - From RDC',Truck,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC',29.029029,28.790415,35.660069,8.835944,1.676095,'Cipla Goa India',2.469225,5.739396,28.305338,Adult
Mozambique,'N/A - From RDC',Truck,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,72.321201,83.999799,8.28602,1.550388,'Mylan (formerly Matrix) Nashik',5.907711,18.706764,80.231538,Adult
Angola,'N/A - From RDC',Truck,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.240323,2.016132,59.451265,3.352189,'ABBVIE GmbH & Co.KG Wiesbaden',0.057153,3.49329,2.490776,'HIV test'
Nigeria,'N/A - From RDC',Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,1.933877,0.433468,1.597753,0.041902,'Aurobindo Unit III India',1.152383,14.67362,31.149964,Pediatric
Uganda,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,73.661528,50.029469,4.845278,0.460926,'Hetero Unit III Hyderabad IN',4.729668,14.195668,45.467047,Adult
Nigeria,FCA,Air,Saquinavir,Invirase,500mg,Tablet,119.119119,0.691938,6.840287,70.360572,3.310287,'Roche Basel',0.089811,2.514324,11.387518,Adult
'Congo DRC',EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.141936,0.478495,23.780506,6.704379,'Trinity Biotech Plc',0.592521,13.525244,0.434589,'HIV test'
Namibia,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,1.127423,3.763447,23.780506,6.704379,'Trinity Biotech Plc',0.275266,23.687906,5.695056,'HIV test'
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,42.927558,50.978308,8.471805,0.796145,'Aurobindo Unit III India',3.490973,52.226798,77.1505,Adult
Vietnam,EXW,Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,10.380679,8.760044,6.019441,0.544731,'Mylan (formerly Matrix) Nashik',1.519792,23.33324,7.961403,Adult
Rwanda,EXW,Air,'HIV 1/2 Colloidal Gold Diagnostic Kit Antibody','Colloidal Gold',300mg,'Test kit',0.0,4.817757,12.299415,18.20695,102.6608,'KHB Test Kit Facility Shanghai China',2.323428,94.293178,11.748162,'HIV test'
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,4.838725,5.747892,8.471805,0.796145,'Aurobindo Unit III India',0.394236,32.248096,8.698258,Adult
Haiti,EXW,Ocean,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,77.659928,84.942173,7.802979,1.466583,'Hetero Unit III Hyderabad IN',9.740434,23.497505,81.13185,Adult
Malawi,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.104839,0.354839,23.780506,6.704379,'Trinity Biotech Plc',0.033825,2.527063,0.383995,'HIV test'
'South Africa',DDP,Truck,Didanosine,Generic,400mg,'Delayed-release capsules',29.029029,0.0,0.003306,14.625011,2.765556,'Aurobindo Unit III India',1.519792,23.33324,0.002595,Adult
Tanzania,'N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,32.256556,41.733938,9.229809,1.717997,'Aurobindo Unit III India',3.206377,36.782668,51.55907,Adult
Haiti,'N/A - From RDC',Air,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,3.893561,0.770919,1.411968,0.041902,'Aurobindo Unit III India',2.939276,89.3255,1.166254,Pediatric
Rwanda,'N/A - From RDC',Air,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,4.837112,0.932461,1.37481,0.041902,'Aurobindo Unit III India',1.255024,15.444578,1.009283,Pediatric
'Cote d Ivoire','N/A - From RDC','Air Charter',Efavirenz,Generic,600mg,Tablet,29.029029,5.288727,5.35646,7.223329,1.340876,'Emcure Plot No.P-2 I.T-B.T. Park Phase II MIDC Hinjwadi Pune India',0.267101,6.401223,8.106699,Adult
Botswana,EXW,Air,'HIV Lancet Safety for HIV Test kits 100 Pcs',Generic,300mg,'Test kit - Ancillary',99.099099,0.159678,0.000168,0.007431,0.0,'Inverness Japan',1.519792,23.33324,0.0,'HIV test - Ancillary'
'South Sudan','N/A - From RDC',Air,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,9.675838,1.965729,1.449125,0.041902,'Aurobindo Unit III India',3.093238,78.674287,2.127538,Pediatric
Vietnam,EXW,Air,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,31.611392,20.252049,4.570316,0.419024,'Cipla Goa India',2.246447,42.890057,30.649522,Adult
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,0.335485,0.263357,5.573556,0.502828,'Cipla Goa India',0.306758,5.863061,0.325617,Adult
Botswana,EXW,Air,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC',29.029029,63.788915,69.305639,7.750959,1.466583,'Hetero Jadcherla unit 5 IN',5.645276,82.154423,62.985507,Adult
'Cote d Ivoire','N/A - From RDC',Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,0.004839,0.027621,30.543087,1.42468,'ABBVIE (Abbott) Logis. UK',0.253104,12.07775,0.033729,Adult
Mozambique,'N/A - From RDC',Air,Abacavir/Lamivudine/Zidovudine,Trizivir,300/150/300mg,'Tablet - FDC',59.059059,1.322585,9.655594,52.019857,4.902577,'GSK Ware (UK)',0.216947,1.894305,11.928484,Adult
Ethiopia,EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,5.98389,16.834201,20.064802,5.65682,'Chembio Diagnostics Sys. Inc.',1.564115,21.100736,25.477269,'HIV test'
Tanzania,'N/A - From RDC',Truck,Abacavir,Generic,300mg,Tablet,59.059059,7.73067,20.498571,18.912934,1.759899,'Mylan (formerly Matrix) Nashik',0.55403,12.385844,31.021841,Adult
Tanzania,'N/A - From RDC',Truck,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,38.775932,24.518679,4.510865,0.838047,'Mylan (formerly Matrix) Nashik',2.339757,11.393655,26.542335,Adult
Zimbabwe,'N/A - From RDC',Air,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',29.029029,2.579041,0.537635,1.486282,0.293317,'Cipla Goa India',4.758828,45.97389,0.664207,Adult
Mozambique,'N/A - From RDC',Truck,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,287.021894,333.365306,8.28602,1.550388,'Mylan (formerly Matrix) Nashik',103.528997,190.874132,264.611257,Adult
'Congo DRC','N/A - From RDC',Air,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,1.756457,0.357107,1.449125,0.041902,'Aurobindo Unit III India',0.597186,11.867498,0.386589,Pediatric
'Congo DRC',EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.074194,0.252689,23.780506,6.704379,'Trinity Biotech Plc',0.592521,13.525244,0.229618,'HIV test'
Zimbabwe,FCA,Air,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,7.251636,23.285915,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',4.628193,23.33324,21.162518,Pediatric
Mozambique,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,64.627628,54.598156,6.026872,0.586633,'Mylan (formerly Matrix) Nashik',32.78809,63.689328,43.338211,Adult
Vietnam,EXW,Air,Stavudine,Generic,30mg,Capsule,59.059059,15.443598,2.332867,1.077554,0.083805,'Aurobindo Unit III India',2.598693,33.86455,3.529897,Adult
Nigeria,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.945177,45.860793,66.139532,3.729311,'Alere Medical Co. Ltd.',1.432314,46.003063,43.803934,'HIV test'
Mozambique,'N/A - From RDC',Air,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,51.719522,38.790788,5.350614,0.502828,'Strides Bangalore India.',2.778316,12.674397,58.705782,Adult
Zimbabwe,'N/A - From RDC',Truck,Lamivudine/Stavudine,Generic,60/12mg,'Chewable/dispersible tablet - FDC',59.059059,7.98551,2.745569,2.452365,0.251414,'Cipla Goa India',0.801303,11.749391,4.570315,Pediatric
Nigeria,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.940339,45.815934,66.139532,3.729311,'Alere Medical Co. Ltd.',1.450976,71.125067,43.759827,'HIV test'
Zimbabwe,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,6.450021,7.137108,7.892155,1.466583,'Aurobindo Unit III India',10.444927,51.639301,10.801148,Adult
Rwanda,EXW,Ocean,Nevirapine,Generic,200mg,Tablet,59.059059,382.136717,96.728609,1.805832,0.167609,'Hetero Unit III Hyderabad IN',15.888419,283.426223,161.027393,Adult
Uganda,'N/A - From RDC',Air,Lopinavir/Ritonavir,Generic,200/50mg,Tablet,119.119119,13.441979,37.389929,19.84186,0.921852,'Aurobindo Unit III India',2.372416,37.896797,35.712803,Adult
Zimbabwe,'N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,9.675838,16.381075,12.076038,2.262728,'Aurobindo Unit III India',0.645008,6.753542,31.149964,Adult
Ethiopia,EXW,Air,'Primaquine base (as diphosphate)',Generic,15mg,Tablet,1000.0,0.05,0.241076,33.322434,0.167609,'Weifa A.S. Hausmanngt. 6 P.O. Box 9113 GrÃ¸nland 0133 Oslo Norway',0.008165,1.375545,0.298374,Malaria
'Cote d Ivoire',FCA,Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,20.256517,76.305499,26.871972,1.257071,'ABBVIE Ludwigshafen Germany',3.592448,63.727512,115.479916,Adult
'South Africa',DDP,Air,Efavirenz,Stocrin/Sustiva,50mg,Capsule,29.029029,4.837112,1.255042,1.850421,0.335219,'MSD Midrand J burg SA',1.519792,23.33324,1.899217,Pediatric
Burundi,'N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,0.845164,0.194935,1.642341,0.167609,'Hetero Unit III Hyderabad IN',0.040823,2.202295,0.154376,Adult
'South Africa',DDP,Truck,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,0.124194,0.08774,4.979043,0.125707,'Aurobindo Unit III India',1.519792,23.33324,0.084323,Pediatric
'Congo DRC','N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,0.035484,0.009004,1.731518,0.167609,'Hetero Unit III Hyderabad IN',0.001166,1.80102,0.010378,Adult
